,Open,High,Low,Close,Volume
508,142.205,142.249,142.16,142.22,125475
509,142.225,142.3,142.205,142.253,180635
510,142.26,142.445,142.13,142.435,245464
511,142.42,142.445,142.14,142.235,181331
512,142.23,142.359,142.17,142.345,149251
513,142.347,142.52,142.315,142.505,254576
514,142.5,142.52,142.405,142.48,127586
515,142.49,142.51,142.37,142.38,79822
516,142.39,142.48,142.34,142.45,95310
517,142.445,142.468,142.29,142.345,83720
518,142.34,142.38,142.295,142.34,83959
519,142.335,142.36,142.225,142.29,133247
520,142.29,142.4,142.26,142.379,124648
521,142.38,142.4,142.322,142.35,101882
522,142.345,142.5,142.34,142.495,100437
523,142.495,142.52,142.42,142.51,123292
524,142.515,142.85,142.51,142.812,293411
525,142.82,143.0,142.815,142.95,411871
526,142.954,142.96,142.7,142.78,165892
527,142.785,142.86,142.65,142.655,161358
528,142.65,142.68,142.56,142.615,201207
529,142.62,142.62,142.51,142.548,128830
530,142.55,142.65,142.51,142.615,131237
531,142.62,142.73,142.584,142.715,155139
532,142.718,142.83,142.71,142.786,209256
533,142.78,142.835,142.75,142.775,192227
534,142.77,142.78,142.49,142.505,151521
535,142.51,142.61,142.403,142.6,243291
536,142.59,142.59,142.32,142.36,220683
537,142.35,142.545,142.25,142.445,231167
538,142.45,142.51,142.17,142.19,292989
539,142.2,142.361,142.1,142.185,183073
540,142.185,142.23,142.09,142.17,194739
541,142.17,142.22,142.11,142.175,165582
542,142.17,142.19,141.99,142.14,1061262
543,142.145,142.22,141.9,141.97,309043
544,141.96,142.23,141.802,142.17,505994
545,142.17,142.37,142.15,142.26,1056791
546,143.49,144.8,143.24,144.785,1989203
547,144.8,145.22,144.05,144.06,1228131
548,144.066,144.14,143.578,143.82,472230
549,143.82,143.828,143.291,143.39,523112
550,143.395,143.5,143.13,143.31,433339
551,143.29,143.52,143.08,143.485,397083
552,143.49,143.58,142.9,142.97,475861
553,142.97,143.005,142.4,142.53,427521
554,142.54,142.89,142.43,142.72,283000
555,142.72,143.32,142.63,143.32,333696
556,143.319,143.4,143.03,143.04,284677
557,143.04,143.38,143.03,143.12,180747
558,143.11,143.35,142.73,142.73,246048
559,142.755,143.053,142.67,142.784,234108
560,142.79,142.9,142.65,142.84,200902
561,142.832,142.892,142.425,142.48,184158
562,142.49,142.52,142.035,142.04,297869
563,142.049,142.39,142.02,142.115,168418
564,142.11,142.205,141.99,142.155,225389
565,142.15,142.27,141.95,141.97,203372
566,141.97,142.1,141.557,141.557,299814
567,141.57,141.615,141.435,141.575,283790
