,Open,High,Low,Close,Volume
655,158.25,158.3,158.22,158.257,4167
656,158.275,158.275,158.205,158.255,6916
657,158.255,158.32,158.24,158.24,5851
658,158.235,158.375,158.18,158.365,13680
659,158.43,158.46,158.342,158.37,3982
660,158.37,158.38,158.27,158.32,2096
661,158.34,158.34,158.25,158.275,2069
662,158.25,158.25,158.16,158.22,5095
663,158.23,158.335,158.219,158.335,2515
664,158.4,158.42,158.39,158.42,1813
665,158.46,158.46,158.45,158.45,1018
666,158.46,158.495,158.455,158.455,1785
667,158.53,158.575,158.53,158.57,2885
668,158.57,158.6,158.53,158.53,2492
669,158.545,158.586,158.545,158.55,2812
670,158.576,158.59,158.55,158.56,1528
671,158.57,158.58,158.55,158.58,3481
672,158.58,158.62,158.58,158.6,1605
673,158.612,158.615,158.52,158.52,1368
674,158.535,158.61,158.52,158.6,2237
675,158.61,158.63,158.56,158.63,3507
676,158.63,158.68,158.61,158.635,3296
677,158.635,158.675,158.61,158.65,8134
678,158.68,158.68,158.66,158.675,1427
679,158.675,158.72,158.65,158.72,4233
680,158.66,158.685,158.62,158.62,1483
